accuracy,auc,loss,val_accuracy,val_auc,val_loss
0.5742349624633789,0.6707519888877869,0.44998565316200256,0.6611620783805847,0.8684952855110168,0.3457164168357849
0.6583733558654785,0.7078729867935181,0.3966149389743805,0.6342507600784302,0.8802022933959961,0.3634127378463745
0.6685735583305359,0.7196695804595947,0.38310670852661133,0.6730886697769165,0.8890061378479004,0.37330061197280884
0.6806087493896484,0.7206398844718933,0.3726496994495392,0.6868501305580139,0.8989256620407104,0.3081463575363159
0.6853041052818298,0.7273937463760376,0.36557525396347046,0.679816484451294,0.8987919688224792,0.3282943665981293
