accuracy,auc,loss,val_accuracy,val_auc,val_loss
0.6067246198654175,0.8007228970527649,0.4157988429069519,0.6663608551025391,0.871508777141571,0.34536904096603394
0.6850882172584534,0.8575170636177063,0.35190844535827637,0.6712538003921509,0.8899371027946472,0.32175692915916443
0.6983647346496582,0.8732803463935852,0.33308225870132446,0.6813455820083618,0.894783616065979,0.33685365319252014
0.7051109075546265,0.8834291696548462,0.3209047019481659,0.6816513538360596,0.9023686647415161,0.3062848746776581
0.7139618992805481,0.8886497616767883,0.3121113181114197,0.6932721734046936,0.9047183990478516,0.3161500096321106
