accuracy,auc,loss,val_accuracy,val_auc,val_loss
0.5961465835571289,0.7945296168327332,0.42054644227027893,0.6712538003921509,0.871855616569519,0.3381028175354004
0.6786119341850281,0.8537555932998657,0.3585880398750305,0.657798171043396,0.8905714154243469,0.33496081829071045
0.6936693787574768,0.871037483215332,0.3366468846797943,0.7091743350028992,0.8948463201522827,0.3073011636734009
0.703599750995636,0.8803495168685913,0.3243941366672516,0.6987767815589905,0.9054560661315918,0.2988111674785614
0.7082951068878174,0.8878170251846313,0.31453606486320496,0.7073394656181335,0.9062372446060181,0.3142000138759613
